uid,variant_number,total_active_mins,active_mins_pre,active_mins_diff
2186,0,11,24,-13
2187,0,29,63,-34
2189,0,46,35,11
2190,0,255,273,-18
2192,0,40,36,4
2194,0,73,55,18
2195,0,51,66,-15
2198,0,9,16,-7
2199,0,59,65,-6
2200,0,5,6,-1
2201,0,162,120,42
2202,0,85,94,-9
2203,0,74,42,32
2204,0,29,53,-24
2208,0,20,1,19
2209,0,82,104,-22
2211,0,3,44,-41
2213,0,19,29,-10
2214,0,3,11,-8
2215,0,44,24,20
2217,0,122,115,7
2220,0,102,55,47
2221,0,11,3,8
2222,0,10,25,-15
2224,0,44,65,-21
2225,0,10,14,-4
2226,0,9,32,-23
2229,0,4,2,2
2231,0,15,40,-25
2233,0,7,15,-8
2235,0,4,6,-2
2238,0,5,6,-1
2239,0,3,3,0
2240,0,13,9,4
2246,0,22,30,-8
2249,0,91,118,-27
2250,0,5,24,-19
2252,0,703,679,24
2254,0,5,1,4
2262,0,15,4,11
2263,0,81,29,52
2264,0,14,12,2
2265,0,11,35,-24
2268,0,469,523,-54
2270,0,25,39,-14
2272,0,9,67,-58
2275,0,9,23,-14
2276,0,34,51,-17
2277,0,5,10,-5
2278,0,25,52,-27
2280,0,45,74,-29
2281,0,102,162,-60
2283,0,36,30,6
2285,0,33,60,-27
2287,0,48,47,1
2288,0,6,12,-6
2289,0,50,51,-1
2290,0,2,59,-57
2291,0,31,53,-22
2292,0,22,15,7
2293,0,2,11,-9
2294,0,2,38,-36
2295,0,45,24,21
2297,0,67,44,23
2298,0,21,12,9
2299,0,51,52,-1
2300,0,609,574,35
2303,0,7,30,-23
2305,0,1,9,-8
2308,0,7,3,4
2311,0,83,138,-55
2312,0,1,19,-18
2313,0,167,224,-57
2316,0,10,9,1
2317,0,61,22,39
2318,0,13,11,2
2319,0,27,63,-36
2320,0,231,244,-13
2321,0,28,26,2
2326,0,22,23,-1
2327,0,97,73,24
2329,0,16,16,0
2330,0,10,5,5
2331,0,22,57,-35
2332,0,51,69,-18
2333,0,10,42,-32
2334,0,26,23,3
2335,0,3,11,-8
2337,0,56,111,-55
2338,0,69,84,-15
2339,0,65,17,48
2340,0,20,26,-6
2341,0,25,40,-15
2343,0,253,296,-43
2344,0,20,8,12
2346,0,23,34,-11
2348,0,2,1,1
2349,0,276,284,-8
2350,0,18,7,11
2351,0,70,82,-12
2353,0,155,157,-2
2357,0,82,33,49
2358,0,18,21,-3
2359,0,280,291,-11
2360,0,25,1,24
2361,0,4,1,3
2362,0,94,93,1
2364,0,33,55,-22
2365,0,9,1,8
2368,0,12,23,-11
2369,0,2,43,-41
2370,0,1,16,-15
2371,0,33,40,-7
2373,0,11,10,1
2374,0,71,40,31
2375,0,119,109,10
2376,0,27,15,12
2379,0,2,19,-17
2380,0,11,8,3
2381,0,11,59,-48
2382,0,11,1,10
2383,0,32,61,-29
2384,0,18,17,1
2385,0,286,328,-42
2386,0,169,158,11
2387,0,43,26,17
2389,0,61,53,8
2390,0,21,82,-61
2391,0,49,106,-57
2392,0,44,32,12
2397,0,604,608,-4
2399,0,73,42,31
2400,0,15,6,9
2401,0,19,78,-59
2402,0,72,84,-12
2403,0,29,34,-5
2408,0,71,48,23
2409,0,25,46,-21
2410,0,18,65,-47
2411,0,11,18,-7
2414,0,49,40,9
2416,0,8,45,-37
2418,0,29,23,6
2421,0,60,102,-42
2424,0,5,25,-20
2426,0,7,32,-25
2428,0,12,5,7
2431,0,20,29,-9
2434,0,27,34,-7
2435,0,3,2,1
2436,0,42,83,-41
2437,0,596,577,19
2438,0,11,29,-18
2440,0,47,22,25
2444,0,29,24,5
2445,0,14,8,6
2446,0,34,44,-10
2447,0,22,27,-5
2448,0,25,24,1
2449,0,84,53,31
2451,0,57,59,-2
2452,0,4,5,-1
2453,0,59,48,11
2455,0,41,21,20
2456,0,14,75,-61
2457,0,32,26,6
2459,0,48,26,22
2461,0,51,68,-17
2462,0,95,95,0
2463,0,100,142,-42
2464,0,40,47,-7
2465,0,6,33,-27
2468,0,4,9,-5
2472,0,4,4,0
2473,0,12,18,-6
2474,0,14,3,11
2475,0,5,3,2
2476,0,2,39,-37
2477,0,3,5,-2
2478,0,18,48,-30
2480,0,43,22,21
2481,0,21,17,4
2482,0,29,24,5
2483,0,89,95,-6
2484,0,47,58,-11
2485,0,201,201,0
2487,0,3,17,-14
2492,0,13,10,3
2495,0,277,257,20
2496,0,22,25,-3
2497,0,1,29,-28
2498,0,3,21,-18
2499,0,34,40,-6
2500,0,2,19,-17
2501,0,231,197,34
2503,0,29,29,0
2505,0,4474,4473,1
2506,0,12,62,-50
2508,0,15,70,-55
2509,0,87,122,-35
2510,0,25,46,-21
2511,0,100,114,-14
2514,0,7,49,-42
2515,0,7,6,1
2516,0,64,32,32
2518,0,20,37,-17
2521,0,1,19,-18
2522,0,15,22,-7
2528,0,20,69,-49
2529,0,11,20,-9
2530,0,55,41,14
2532,0,46,16,30
2533,0,60,24,36
2534,0,1,15,-14
2535,0,294,287,7
2536,0,11,21,-10
2538,0,44,9,35
2539,0,50,32,18
2540,0,4,19,-15
2541,0,51,36,15
2543,0,4,31,-27
2545,0,22,29,-7
2546,0,21,12,9
2547,0,3,7,-4
2548,0,51,44,7
2549,0,101,130,-29
2550,0,51,68,-17
2551,0,368,359,9
2553,0,5,26,-21
2556,0,69,69,0
2557,0,92,44,48
2558,0,153,138,15
2559,0,74,71,3
2562,0,2,29,-27
2563,0,22,76,-54
2564,0,9,33,-24
2568,0,86,47,39
2573,0,134,87,47
2574,0,15,1,14
2575,0,29,56,-27
2576,0,68,18,50
2577,0,21,25,-4
2580,0,22,25,-3
2581,0,15,20,-5
2585,0,15,3,12
2587,0,103,164,-61
2589,0,19,27,-8
2590,0,28,57,-29
2591,0,46,53,-7
2592,0,3,3,0
2593,0,9,32,-23
2594,0,144,178,-34
2595,0,27,19,8
2596,0,3,9,-6
2597,0,29,68,-39
2601,0,99,101,-2
2602,0,34,6,28
2606,0,89,131,-42
2610,0,98,124,-26
2614,0,25,20,5
2615,0,27,40,-13
2616,0,60,21,39
2618,0,27,32,-5
2620,0,18,37,-19
2623,0,5,22,-17
2624,0,29,2,27
2627,0,55,26,29
2631,0,304,300,4
2632,0,173,157,16
2633,0,67,17,50
2636,0,7,14,-7
2642,0,15,17,-2
2644,0,36,22,14
2645,0,9,26,-17
2646,0,2,4,-2
2647,0,83,138,-55
2648,0,37,19,18
2653,0,54,47,7
2654,0,35,27,8
2655,0,10,7,3
2656,0,16,4,12
2657,0,23,33,-10
2658,0,22,7,15
2659,0,11,3,8
2660,0,1,1,0
2662,0,70,23,47
2663,0,14,38,-24
2667,0,15,3,12
2670,0,68,24,44
2671,0,6,18,-12
2672,0,132,102,30
2677,0,41,96,-55
2678,0,246,208,38
2680,0,5,10,-5
2681,0,18,19,-1
2683,0,5,31,-26
2685,0,21,77,-56
2686,0,5,28,-23
2688,0,99,52,47
2689,0,164,192,-28
2691,0,54,22,32
2692,0,23,8,15
2695,0,95,127,-32
2696,0,19,25,-6
2697,0,27,36,-9
2703,0,21,26,-5
2704,0,129,167,-38
2706,0,21,39,-18
2711,0,1,4,-3
2712,0,17,22,-5
2713,0,57,46,11
2715,0,74,20,54
2716,0,15,45,-30
2718,0,7,66,-59
2719,0,1,30,-29
2720,0,4,3,1
2722,0,6,1,5
2726,0,3,10,-7
2727,0,51,56,-5
2728,0,205,264,-59
2730,0,135,173,-38
2733,0,6,31,-25
2734,0,103,115,-12
2736,0,98,60,38
2737,0,27,27,0
2738,0,75,61,14
2739,0,11,23,-12
2740,0,18,31,-13
2744,0,77,84,-7
2746,0,26,12,14
2749,0,16,12,4
2752,0,114,106,8
2755,0,31,33,-2
2757,0,26,25,1
2758,0,56,24,32
2759,0,79,97,-18
2760,0,8,24,-16
2761,0,6,65,-59
2764,0,4,24,-20
2765,0,81,28,53
2766,0,42,23,19
2767,0,9,4,5
2770,0,43,30,13
2771,0,4,6,-2
2776,0,12,14,-2
2777,0,10,31,-21
2779,0,104,68,36
2780,0,9,6,3
2781,0,129,188,-59
2785,0,42,29,13
2790,0,18,27,-9
2791,0,134,113,21
2795,0,11,35,-24
2797,0,1,6,-5
2798,0,32,54,-22
2800,0,31,47,-16
2804,0,8,19,-11
2806,0,24,21,3
2809,0,99,48,51
2811,0,23,30,-7
2814,0,19,41,-22
2816,0,45,8,37
2818,0,22,4,18
2819,0,1,3,-2
2824,0,1,0,1
2825,0,125,79,46
2826,0,25,18,7
2827,0,17,2,15
2828,0,51,89,-38
2832,0,5,9,-4
2833,0,9,2,7
2834,0,50,63,-13
2835,0,9,49,-40
2836,0,160,187,-27
2837,0,1,1,0
2838,0,56,14,42
2841,0,95,48,47
2843,0,40,38,2
2844,0,2,3,-1
2847,0,24,16,8
2848,0,63,28,35
2849,0,240,239,1
2850,0,287,260,27
2852,0,23,37,-14
2853,0,169,184,-15
2854,0,1,12,-11
2857,0,10,13,-3
2858,0,9,23,-14
2859,0,3,45,-42
2860,0,26,44,-18
2862,0,20,18,2
2863,0,2,4,-2
2864,0,61,16,45
2865,0,43,21,22
2866,0,9,13,-4
2867,0,85,82,3
2869,0,12,12,0
2871,0,93,115,-22
2881,0,35,38,-3
2882,0,5,3,2
2883,0,27,59,-32
2885,0,11,10,1
2886,0,4,7,-3
2887,0,78,88,-10
2888,0,6,9,-3
2889,0,8,34,-26
2893,0,41,64,-23
2895,0,14,55,-41
2897,0,86,128,-42
2900,0,178,236,-58
2902,0,15,12,3
2906,0,13,20,-7
2907,0,11,40,-29
2908,0,72,28,44
2909,0,3,2,1
2910,0,24,40,-16
2912,0,106,112,-6
2913,0,5,10,-5
2915,0,23,29,-6
2916,0,12,33,-21
2917,0,26,11,15
2918,0,14,24,-10
2921,0,23,50,-27
2922,0,30,30,0
2924,0,58,113,-55
2925,0,15,71,-56
2927,0,1,7,-6
2928,0,59,34,25
2929,0,18,3,15
2932,0,43,8,35
2933,0,72,98,-26
2934,0,9,17,-8
2935,0,8,4,4
2936,0,33,53,-20
2939,0,42,18,24
2941,0,13,31,-18
2942,0,12,12,0
2943,0,36,3,33
2945,0,46,19,27
2949,0,36,15,21
2950,0,10,16,-6
2951,0,4,14,-10
2952,0,37,26,11
2954,0,6,9,-3
2956,0,7,21,-14
2959,0,44,62,-18
2961,0,16,26,-10
2962,0,14,10,4
2966,0,4,19,-15
2968,0,3,7,-4
2969,0,26,16,10
2970,0,11,20,-9
2971,0,7,5,2
2973,0,28,47,-19
2975,0,91,136,-45
2976,0,34,10,24
2977,0,18,8,10
2978,0,11,4,7
2980,0,14,3,11
2981,0,12,6,6
2982,0,33,68,-35
2983,0,20,81,-61
2984,0,34,54,-20
2985,0,23,53,-30
2987,0,37,55,-18
2988,0,130,86,44
2989,0,3,8,-5
2992,0,18,2,16
2993,0,28,24,4
2995,0,4,22,-18
2996,0,24,33,-9
2997,0,41,34,7
2999,0,62,89,-27
3000,0,21,19,2
3004,0,6,4,2
3005,0,4,9,-5
3006,0,25,30,-5
3008,0,36,92,-56
3010,0,65,124,-59
3012,0,52,53,-1
3013,0,5,15,-10
3015,0,34,10,24
3016,0,14,37,-23
3018,0,24,11,13
3019,0,21,24,-3
3020,0,39,38,1
3022,0,56,41,15
3024,0,6,12,-6
3027,0,8,18,-10
3028,0,45,14,31
3032,0,18,24,-6
3033,0,17,7,10
3034,0,22,16,6
3036,0,4,10,-6
3037,0,73,28,45
3039,0,22,13,9
3040,0,23,9,14
3041,0,18,25,-7
3043,0,62,38,24
3045,0,10,7,3
3049,0,34,57,-23
3052,0,9,8,1
3053,0,18,17,1
3054,0,9,23,-14
3056,0,32,67,-35
3058,0,42,27,15
3059,0,48,33,15
3060,0,49,90,-41
3061,0,32,68,-36
3062,0,117,119,-2
3063,0,123,97,26
3068,0,13,20,-7
3069,0,12,26,-14
3071,0,147,136,11
3072,0,16,23,-7
3073,0,3,63,-60
3075,0,62,69,-7
3076,0,11,13,-2
3078,0,4,28,-24
3079,0,100,120,-20
3081,0,14,1,13
3082,0,4,3,1
3083,0,56,111,-55
3084,0,40,39,1
3085,0,16,38,-22
3086,0,164,122,42
3087,0,31,24,7
3088,0,7,57,-50
3089,0,34,25,9
3090,0,30,11,19
3092,0,17,33,-16
3093,0,197,155,42
3096,0,10,18,-8
3097,0,27,75,-48
3098,0,337,385,-48
3100,0,10,14,-4
3101,0,16,6,10
3103,0,46,47,-1
3105,0,2,8,-6
3106,0,7,1,6
3108,0,19,37,-18
3109,0,104,57,47
3111,0,23,41,-18
3112,0,72,92,-20
3113,0,4,19,-15
3114,0,7,44,-37
3118,0,44,50,-6
3120,0,3,2,1
3121,0,11,58,-47
3122,0,269,305,-36
3123,0,222,198,24
3126,0,5,5,0
3127,0,30,67,-37
3128,0,108,126,-18
3130,0,53,30,23
3132,0,54,79,-25
3133,0,12,42,-30
3134,0,5,2,3
3135,0,116,118,-2
3136,0,18,72,-54
3137,0,5,4,1
3138,0,27,81,-54
3142,0,2338,2359,-21
3144,0,22,33,-11
3145,0,12,18,-6
3146,0,5,22,-17
3147,0,76,101,-25
3148,0,27,53,-26
3149,0,3,12,-9
3150,0,5,18,-13
3151,0,10,51,-41
3152,0,6,17,-11
3153,0,134,139,-5
3154,0,31,29,2
3156,0,40,2,38
3157,0,34,47,-13
3159,0,99,70,29
3163,0,5,11,-6
3164,0,33,23,10
3168,0,169,169,0
3169,0,38,88,-50
3171,0,18,31,-13
3173,0,87,63,24
3174,0,98,86,12
3176,0,70,43,27
3177,0,32,56,-24
3179,0,19,51,-32
3182,0,22,18,4
3184,0,2,13,-11
3187,0,10,25,-15
3189,0,51,24,27
3190,0,39,13,26
3192,0,94,102,-8
3193,0,26,8,18
3194,0,2,3,-1
3196,0,53,19,34
3197,0,23,33,-10
3198,0,54,96,-42
3200,0,67,36,31
3201,0,21,7,14
3203,0,26,77,-51
3205,0,14,28,-14
3206,0,3,48,-45
3207,0,64,27,37
3208,0,91,104,-13
3210,0,6,28,-22
3211,0,2,17,-15
3213,0,62,18,44
3214,0,97,63,34
3215,0,86,96,-10
3216,0,50,108,-58
3217,0,4,10,-6
3218,0,58,13,45
3219,0,65,104,-39
3221,0,25,46,-21
3222,0,3,4,-1
3224,0,68,109,-41
3227,0,1,7,-6
3228,0,3,6,-3
3229,0,7,6,1
3230,0,37,55,-18
3231,0,2,2,0
3233,0,12,52,-40
3234,0,48,93,-45
3235,0,118,76,42
3236,0,7,5,2
3237,0,105,77,28
3239,0,27,29,-2
3240,0,44,61,-17
3241,0,33,28,5
3242,0,34,58,-24
3243,0,15,15,0
3246,0,9,10,-1
3248,0,2,3,-1
3249,0,38,72,-34
3250,0,3,19,-16
3252,0,9,31,-22
3253,0,8,40,-32
3254,0,1,5,-4
3256,0,17,27,-10
3259,0,28,34,-6
3261,0,33,13,20
3262,0,571,594,-23
3263,0,136,120,16
3265,0,10,58,-48
3266,0,13,7,6
3267,0,17,16,1
3268,0,55,107,-52
3269,0,17,46,-29
3271,0,3,4,-1
3272,0,643,634,9
3273,0,4030,4024,6
3274,0,110,120,-10
3275,0,95,114,-19
3277,0,150,96,54
3278,0,51,86,-35
3282,0,52,53,-1
3285,0,18,65,-47
3286,0,60,65,-5
3288,0,46,82,-36
3289,0,12,0,12
3292,0,13,2,11
3294,0,3,16,-13
3295,0,15,11,4
3299,0,14,29,-15
3300,0,85,96,-11
3303,0,83,75,8
3305,0,22,62,-40
3306,0,351,307,44
3307,0,44,55,-11
3310,0,10,6,4
3311,0,6,8,-2
3314,0,3,61,-58
3315,0,10,1,9
3317,0,30,10,20
3319,0,5,42,-37
3320,0,20,3,17
3322,0,36,28,8
3323,0,24,5,19
3324,0,19,33,-14
3325,0,20,5,15
3327,0,77,117,-40
3328,0,296,325,-29
3332,0,11,36,-25
3333,0,61,57,4
3334,0,12,10,2
3335,0,7,12,-5
3336,0,13,48,-35
3339,0,90,103,-13
3340,0,192,222,-30
3341,0,14,11,3
3342,0,108,58,50
3343,0,12,54,-42
3344,0,27,45,-18
3345,0,51,4,47
3347,0,28,57,-29
3349,0,36,8,28
3350,0,17,14,3
3353,0,29,87,-58
3356,0,36,49,-13
3358,0,23,14,9
3359,0,25,32,-7
3361,0,14,16,-2
3362,0,71,29,42
3363,0,34,4,30
3364,0,68,58,10
3371,0,113,100,13
3372,0,30,22,8
3373,0,11,32,-21
3374,0,6,39,-33
3375,0,15,19,-4
3379,0,58,35,23
3381,0,31,44,-13
3382,0,71,94,-23
3383,0,5,11,-6
3384,0,35,5,30
3390,0,57,79,-22
3391,0,165,184,-19
3392,0,8,23,-15
3393,0,59,29,30
3394,0,173,153,20
3395,0,30,35,-5
3396,0,72,67,5
3398,0,1,15,-14
3402,0,51,34,17
3404,0,43,2,41
3405,0,15,17,-2
3408,0,12,7,5
3409,0,2,16,-14
3410,0,56,87,-31
3411,0,37,60,-23
3412,0,32,28,4
3413,0,59,30,29
3414,0,22,24,-2
3418,0,7,10,-3
3419,0,47,35,12
3421,0,38,29,9
3422,0,8,23,-15
3425,0,20,4,16
3427,0,25,23,2
3429,0,8,7,1
3430,0,4,30,-26
3433,0,62,73,-11
3434,0,63,59,4
3435,0,18,17,1
3437,0,268,215,53
3438,0,25,16,9
3439,0,10,40,-30
3440,0,23,24,-1
3442,0,23,19,4
3445,0,56,17,39
3446,0,78,24,54
3447,0,196,253,-57
3448,0,125,108,17
3449,0,11,27,-16
3450,0,19,1,18
3451,0,55,49,6
3452,0,23,17,6
3453,0,7,11,-4
3455,0,39,41,-2
3458,0,37,21,16
3459,0,12,3,9
3462,0,3,6,-3
3463,0,19,43,-24
3464,0,39,42,-3
3466,0,62,28,34
3467,0,1,4,-3
3468,0,45,47,-2
3469,0,13,2,11
3470,0,68,88,-20
3472,0,14,15,-1
3473,0,220,174,46
3474,0,35,50,-15
3479,0,6,18,-12
3481,0,752,781,-29
3482,0,7,43,-36
3483,0,33,38,-5
3484,0,16,13,3
3486,0,6,6,0
3487,0,4,31,-27
3488,0,21,35,-14
3492,0,16,56,-40
3498,0,87,82,5
3501,0,21,10,11
3502,0,314,342,-28
3503,0,19,6,13
3504,0,35,77,-42
3505,0,92,95,-3
3507,0,31,39,-8
3508,0,4,29,-25
3509,0,2,6,-4
3510,0,12,42,-30
3511,0,75,105,-30
3512,0,4,12,-8
3513,0,60,57,3
3514,0,4,7,-3
3515,0,2,8,-6
3516,0,59,80,-21
3517,0,56,23,33
3523,0,13,8,5
3525,0,2,2,0
3526,0,24,45,-21
3527,0,36,11,25
3528,0,69,95,-26
3529,0,24,33,-9
3531,0,4,19,-15
3532,0,65,59,6
3533,0,49,100,-51
3535,0,7,34,-27
3536,0,113,116,-3
3537,0,5,9,-4
3538,0,56,29,27
3540,0,1,17,-16
3542,0,4,20,-16
3544,0,150,142,8
3545,0,172,141,31
3547,0,3,7,-4
3548,0,64,93,-29
3549,0,55,107,-52
3550,0,1,30,-29
3552,0,75,64,11
3553,0,13,28,-15
3555,0,176,157,19
3556,0,2,11,-9
3557,0,19,34,-15
3558,0,209,231,-22
3559,0,18,62,-44
3560,0,30,53,-23
3562,0,135,113,22
3563,0,55,50,5
3565,0,142,172,-30
3566,0,38,32,6
3567,0,16,19,-3
3568,0,5,51,-46
3572,0,26,5,21
3575,0,11,14,-3
3578,0,19,26,-7
3579,0,224,199,25
3580,0,62,51,11
3585,0,39,13,26
3586,0,5,34,-29
3590,0,8,1,7
3592,0,167,134,33
3593,0,2,10,-8
3595,0,11,3,8
3597,0,472,470,2
3598,0,26,52,-26
3599,0,18,28,-10
3600,0,8,41,-33
3601,0,95,98,-3
3604,0,31,37,-6
3606,0,47,43,4
3607,0,17,22,-5
3611,0,3,13,-10
3612,0,21,39,-18
3613,0,18,67,-49
3614,0,9,16,-7
3615,0,338,293,45
3616,0,27,52,-25
3618,0,48,41,7
3619,0,66,55,11
3622,0,51,19,32
3624,0,31,4,27
3625,0,23,9,14
3628,0,45,104,-59
3630,0,17,4,13
3632,0,1,15,-14
3633,0,35,17,18
3634,0,7,46,-39
3636,0,9,47,-38
3639,0,74,60,14
3641,0,43,19,24
3643,0,15,9,6
3645,0,64,102,-38
3647,0,15,34,-19
3651,0,6,23,-17
3652,0,53,41,12
3653,0,3,6,-3
3654,0,7,14,-7
3655,0,426,436,-10
3658,0,21,2,19
3659,0,31,86,-55
3660,0,38,24,14
3661,0,15,74,-59
3662,0,9,11,-2
3664,0,74,31,43
3665,0,53,9,44
3666,0,14,17,-3
3668,0,16,39,-23
3669,0,86,80,6
3674,0,1,2,-1
3675,0,7,30,-23
3681,0,21,9,12
3682,0,26,8,18
3683,0,74,80,-6
3684,0,77,58,19
3687,0,55,79,-24
3688,0,15,50,-35
3689,0,17,22,-5
3693,0,19,20,-1
3694,0,6,14,-8
3695,0,69,126,-57
3698,0,31,8,23
3699,0,62,26,36
3700,0,30,18,12
3701,0,11,42,-31
3702,0,9,44,-35
3703,0,27,42,-15
3704,0,11,5,6
3705,0,38,1,37
3706,0,192,151,41
3708,0,2,7,-5
3709,0,183,205,-22
3710,0,99,155,-56
3711,0,84,54,30
3714,0,116,100,16
3715,0,2,17,-15
3716,0,3,36,-33
3717,0,19,25,-6
3720,0,228,179,49
3721,0,12,16,-4
3722,0,58,34,24
3723,0,28,52,-24
3724,0,62,23,39
3728,0,60,29,31
3729,0,62,80,-18
3730,0,43,43,0
3735,0,11,8,3
3741,0,15,21,-6
3742,0,12,10,2
3743,0,69,113,-44
3747,0,36,30,6
3749,0,6,23,-17
3750,0,16,22,-6
3751,0,90,55,35
3753,0,1,1,0
3754,0,27,7,20
3755,0,10,15,-5
3756,0,44,59,-15
3757,0,42,66,-24
3760,0,47,6,41
3761,0,117,103,14
3764,0,83,64,19
3765,0,8,6,2
3767,0,25,25,0
3773,0,58,39,19
3776,0,21,19,2
3777,0,3,10,-7
3781,0,12,5,7
3782,0,44,94,-50
3783,0,79,125,-46
3785,0,18,40,-22
3787,0,71,46,25
3789,0,12,59,-47
3790,0,8,13,-5
3792,0,59,76,-17
3795,0,22,79,-57
3797,0,31,15,16
3800,0,5,7,-2
3801,0,14,5,9
3802,0,139,145,-6
3804,0,63,48,15
3807,0,37,37,0
3808,0,43,88,-45
3810,0,48,30,18
3812,0,38,42,-4
3813,0,21,19,2
3816,0,154,185,-31
3817,0,34,30,4
3819,0,5,5,0
3820,0,255,203,52
3821,0,9,35,-26
3822,0,27,58,-31
3824,0,7,9,-2
3826,0,12,28,-16
3828,0,97,49,48
3830,0,9,37,-28
3832,0,45,59,-14
3833,0,22,2,20
3834,0,8,22,-14
3836,0,53,62,-9
3838,0,3,10,-7
3839,0,16,26,-10
3840,0,402,364,38
3843,0,161,181,-20
3844,0,26,34,-8
3853,0,2,3,-1
3857,0,3,9,-6
3860,0,29,15,14
3861,0,15,18,-3
3862,0,8,19,-11
3864,0,37,43,-6
3866,0,178,143,35
3871,0,7,12,-5
3873,0,16,21,-5
3876,0,69,83,-14
3877,0,12,22,-10
3879,0,56,11,45
3881,0,10,26,-16
3882,0,24,26,-2
3886,0,16,7,9
3888,0,29,31,-2
3892,0,112,140,-28
3894,0,18,65,-47
3896,0,35,16,19
3897,0,174,172,2
3898,0,21,12,9
3900,0,56,92,-36
3901,0,148,138,10
3902,0,8,9,-1
3905,0,7,14,-7
3907,0,6,6,0
3908,0,25,23,2
3910,0,15,23,-8
3912,0,25,11,14
3913,0,7,9,-2
3914,0,151,115,36
3916,0,94,47,47
3917,0,57,86,-29
3918,0,20,37,-17
3922,0,5,35,-30
3923,0,44,59,-15
3926,0,27,65,-38
3928,0,343,296,47
3930,0,97,89,8
3931,0,26,52,-26
3933,0,119,99,20
3936,0,5,16,-11
3939,0,47,93,-46
3942,0,27,64,-37
3943,0,21,33,-12
3945,0,16,11,5
3946,0,68,82,-14
3947,0,5,1,4
3948,0,5,36,-31
3951,0,39,25,14
3955,0,4,3,1
3956,0,35,43,-8
3958,0,14,1,13
3960,0,4,3,1
3961,0,3,18,-15
3963,0,43,7,36
3965,0,49,24,25
3966,0,15,8,7
3968,0,14,17,-3
3970,0,3,10,-7
3971,0,18,75,-57
3973,0,83,57,26
3980,0,6,39,-33
3982,0,6,40,-34
3984,0,45,7,38
3986,0,21,21,0
3989,0,46,28,18
3992,0,25,34,-9
3993,0,36,18,18
3995,0,117,70,47
3996,0,8,23,-15
3999,0,1,13,-12
4000,0,7,2,5
4002,0,6,4,2
4003,0,39,21,18
4004,0,41,36,5
4005,0,136,116,20
4006,0,188,145,43
4008,0,50,69,-19
4009,0,1,10,-9
4010,0,4,1,3
4011,0,29,28,1
4012,0,40,31,9
4015,0,1,7,-6
4020,0,266,311,-45
4021,0,47,5,42
4023,0,44,31,13
4024,0,80,99,-19
4025,0,17,12,5
4027,0,2,38,-36
4028,0,30,21,9
4029,0,40,20,20
4030,0,29,41,-12
4034,0,32,34,-2
4035,0,9,0,9
4036,0,49,48,1
4039,0,25,8,17
4040,0,22,80,-58
4041,0,91,89,2
4042,0,12,1,11
4043,0,12,3,9
4045,0,146,134,12
4046,0,29,31,-2
4049,0,44,64,-20
4051,0,43,59,-16
4054,0,41,34,7
4055,0,36,78,-42
4057,0,63,83,-20
4059,0,5,15,-10
4061,0,2,10,-8
4064,0,7,4,3
4065,0,62,34,28
4067,0,82,57,25
4068,0,67,89,-22
4069,0,65,19,46
4070,0,633,673,-40
4073,0,39,40,-1
4074,0,143,138,5
4075,0,11,18,-7
4076,0,30,4,26
4077,0,11,29,-18
4078,0,6,9,-3
4079,0,1,1,0
4081,0,11,4,7
4082,0,9,46,-37
4083,0,32,4,28
4085,0,43,9,34
4086,0,207,226,-19
4089,0,6,32,-26
4091,0,29,40,-11
4093,0,1492,1496,-4
4094,0,65,60,5
4096,0,27,37,-10
4097,0,8,9,-1
4100,0,7,14,-7
4102,0,41,23,18
4103,0,44,20,24
4104,0,17,3,14
4105,0,25,42,-17
4108,0,31,72,-41
4109,0,20,7,13
4110,0,2,5,-3
4112,0,63,56,7
4113,0,49,22,27
4116,0,2,46,-44
4117,0,3,41,-38
4118,0,141,113,28
4119,0,101,95,6
4120,0,30,32,-2
4121,0,6,4,2
4122,0,24,22,2
4123,0,49,26,23
4124,0,77,137,-60
4125,0,11,15,-4
4126,0,14,40,-26
4127,0,7,6,1
4128,0,15,24,-9
4129,0,20,32,-12
4130,0,2,13,-11
4135,0,10,48,-38
4137,0,171,162,9
4138,0,118,119,-1
4142,0,332,331,1
4143,0,21,64,-43
4145,0,17,9,8
4146,0,35,40,-5
4148,0,2,26,-24
4149,0,15,75,-60
4150,0,5,20,-15
4152,0,36,40,-4
4153,0,32,50,-18
4155,0,128,111,17
4156,0,8,7,1
4158,0,11,18,-7
4161,0,93,84,9
4164,0,34,42,-8
4166,0,18,56,-38
4170,0,16,0,16
4171,0,50,44,6
4173,0,10,35,-25
4178,0,36,56,-20
4179,0,46,4,42
4180,0,33,57,-24
4181,0,1,15,-14
4186,0,6,21,-15
4187,0,3,20,-17
4188,0,54,61,-7
4189,0,10,5,5
4192,0,14,7,7
4193,0,4,2,2
4194,0,5,46,-41
4195,0,77,52,25
4199,0,102,54,48
4200,0,1,19,-18
4201,0,15,9,6
4202,0,12,22,-10
4204,0,12,28,-16
4205,0,2,13,-11
4206,0,125,111,14
4209,0,52,4,48
4212,0,4,18,-14
4214,0,49,89,-40
4217,0,24,65,-41
4218,0,26,32,-6
4220,0,59,81,-22
4221,0,71,48,23
4222,0,59,25,34
4224,0,18,16,2
4225,0,6,7,-1
4226,0,55,88,-33
4232,0,11,16,-5
4236,0,18,34,-16
4237,0,31,47,-16
4238,0,57,57,0
4239,0,15,28,-13
4241,0,76,42,34
4243,0,3,19,-16
4244,0,22,63,-41
4245,0,6,10,-4
4246,0,53,8,45
