uid,variant_number,total_active_mins
2552,0,89.0
2553,0,5.0
2554,0,1.0
2556,0,69.0
2557,0,92.0
2559,0,74.0
2562,0,2.0
2563,0,22.0
2564,0,9.0
2565,0,32.0
2567,0,98.0
2568,0,86.0
2572,0,97.0
2574,0,15.0
2575,0,29.0
2576,0,68.0
2577,0,21.0
2578,0,73.0
2580,0,22.0
2581,0,15.0
2582,0,64.0
2585,0,15.0
2586,0,114.0
2587,0,103.0
2588,0,44.0
2589,0,19.0
2590,0,28.0
2591,0,46.0
2592,0,3.0
2593,0,9.0
2595,0,27.0
2596,0,3.0
2597,0,29.0
2601,0,99.0
2602,0,34.0
2604,0,9.0
2605,0,80.0
2606,0,89.0
2610,0,98.0
2614,0,25.0
2615,0,27.0
2616,0,60.0
2617,0,105.0
2618,0,27.0
2620,0,18.0
2621,0,77.0
2623,0,5.0
2624,0,29.0
2625,0,42.0
2627,0,55.0
2629,0,85.0
2633,0,67.0
2634,0,94.0
2636,0,7.0
2639,0,50.0
2642,0,15.0
2643,0,22.0
2644,0,36.0
2645,0,9.0
2646,0,2.0
2647,0,83.0
2648,0,37.0
2651,0,118.0
2653,0,54.0
2654,0,35.0
2655,0,10.0
2656,0,16.0
2657,0,23.0
2658,0,22.0
2659,0,11.0
2660,0,1.0
2661,0,59.0
2662,0,70.0
2663,0,14.0
2667,0,15.0
2670,0,68.0
2671,0,6.0
2675,0,86.0
2676,0,101.0
2677,0,41.0
2680,0,5.0
2681,0,18.0
2683,0,5.0
2685,0,21.0
2686,0,5.0
2688,0,99.0
2691,0,54.0
2692,0,23.0
2694,0,27.0
2695,0,95.0
2696,0,19.0
2697,0,27.0
2699,0,57.0
2700,0,24.0
2703,0,21.0
2706,0,21.0
2711,0,1.0
2712,0,17.0
2713,0,57.0
2714,0,88.0
2715,0,74.0
2716,0,15.0
2718,0,7.0
2719,0,1.0
2720,0,4.0
2721,0,1.0
2722,0,6.0
2723,0,51.0
2724,0,37.0
2726,0,3.0
2727,0,51.0
2733,0,6.0
2734,0,103.0
2736,0,98.0
2737,0,27.0
2738,0,75.0
2739,0,11.0
2740,0,18.0
2741,0,9.0
2744,0,77.0
2746,0,26.0
2749,0,16.0
2750,0,109.0
2752,0,114.0
2755,0,31.0
2757,0,26.0
2758,0,56.0
2759,0,79.0
2760,0,8.0
2761,0,6.0
2764,0,4.0
2765,0,81.0
2766,0,42.0
2767,0,9.0
2770,0,43.0
2771,0,4.0
2774,0,62.0
2776,0,12.0
2777,0,10.0
2779,0,104.0
2780,0,9.0
2783,0,3.0
2785,0,42.0
2790,0,18.0
2793,0,37.0
2795,0,11.0
2796,0,64.0
2797,0,1.0
2798,0,32.0
2800,0,31.0
2803,0,14.0
2804,0,8.0
2805,0,6.0
2806,0,24.0
2807,0,112.0
2809,0,99.0
2811,0,23.0
2813,0,64.0
2814,0,19.0
2816,0,45.0
2818,0,22.0
2819,0,1.0
2823,0,19.0
2824,0,1.0
2825,0,125.0
2826,0,25.0
2827,0,17.0
2828,0,51.0
2832,0,5.0
2833,0,9.0
2834,0,50.0
2835,0,9.0
2837,0,1.0
2838,0,56.0
2841,0,95.0
2843,0,40.0
2844,0,2.0
2847,0,24.0
2848,0,63.0
2852,0,23.0
2854,0,1.0
2857,0,10.0
2858,0,9.0
2859,0,3.0
2860,0,26.0
2862,0,20.0
2863,0,2.0
2864,0,61.0
2865,0,43.0
2866,0,9.0
2867,0,85.0
2869,0,12.0
2871,0,93.0
2881,0,35.0
2882,0,5.0
2883,0,27.0
2885,0,11.0
2886,0,4.0
2887,0,78.0
2888,0,6.0
2889,0,8.0
2892,0,123.0
2893,0,41.0
2895,0,14.0
2897,0,86.0
2899,0,37.0
2902,0,15.0
2906,0,13.0
2907,0,11.0
2908,0,72.0
2909,0,3.0
2910,0,24.0
2912,0,106.0
2913,0,5.0
2915,0,23.0
2916,0,12.0
2917,0,26.0
2918,0,14.0
2921,0,23.0
2922,0,30.0
2923,0,10.0
2924,0,58.0
2925,0,15.0
2926,0,73.0
2927,0,1.0
2928,0,59.0
2929,0,18.0
2930,0,33.0
2932,0,43.0
2933,0,72.0
2934,0,9.0
2935,0,8.0
2936,0,33.0
2939,0,42.0
2941,0,13.0
2942,0,12.0
2943,0,36.0
2944,0,29.0
2945,0,46.0
2948,0,27.0
2949,0,36.0
2950,0,10.0
2951,0,4.0
2952,0,37.0
2953,0,33.0
2954,0,6.0
2955,0,122.0
2956,0,7.0
2957,0,77.0
2959,0,44.0
2960,0,100.0
2961,0,16.0
2962,0,14.0
2966,0,4.0
2968,0,3.0
2969,0,26.0
2970,0,11.0
2971,0,7.0
2973,0,28.0
2975,0,91.0
2976,0,34.0
2977,0,18.0
2978,0,11.0
2980,0,14.0
2981,0,12.0
2982,0,33.0
2983,0,20.0
2984,0,34.0
2985,0,23.0
2987,0,37.0
2989,0,3.0
2992,0,18.0
2993,0,28.0
2995,0,4.0
2996,0,24.0
2997,0,41.0
2999,0,62.0
3000,0,21.0
3004,0,6.0
3005,0,4.0
3006,0,25.0
3008,0,36.0
3010,0,65.0
3012,0,52.0
3013,0,5.0
3015,0,34.0
3016,0,14.0
3018,0,24.0
3019,0,21.0
3020,0,39.0
3021,0,32.0
3022,0,56.0
3024,0,6.0
3025,0,116.0
3027,0,8.0
3028,0,45.0
3032,0,18.0
3033,0,17.0
3034,0,22.0
3035,0,92.0
3036,0,4.0
3037,0,73.0
3039,0,22.0
3040,0,23.0
3041,0,18.0
3043,0,62.0
3045,0,10.0
3046,0,76.0
3049,0,34.0
3052,0,9.0
3053,0,18.0
3054,0,9.0
3056,0,32.0
3058,0,42.0
3059,0,48.0
3060,0,49.0
3061,0,32.0
3062,0,117.0
3063,0,123.0
3068,0,13.0
3069,0,12.0
3072,0,16.0
3073,0,3.0
3075,0,62.0
3076,0,11.0
3078,0,4.0
3079,0,100.0
3080,0,16.0
3081,0,14.0
3082,0,4.0
3083,0,56.0
3084,0,40.0
3085,0,16.0
3087,0,31.0
3088,0,7.0
3089,0,34.0
3090,0,30.0
3092,0,17.0
3095,0,50.0
3096,0,10.0
3097,0,27.0
3100,0,10.0
3101,0,16.0
3102,0,108.0
3103,0,46.0
3105,0,2.0
3106,0,7.0
3108,0,19.0
3109,0,104.0
3111,0,23.0
3112,0,72.0
3113,0,4.0
3114,0,7.0
3118,0,44.0
3120,0,3.0
3121,0,11.0
3126,0,5.0
3127,0,30.0
3128,0,108.0
3129,0,67.0
3130,0,53.0
3132,0,54.0
3133,0,12.0
3134,0,5.0
3135,0,116.0
3136,0,18.0
3137,0,5.0
3138,0,27.0
3139,0,96.0
3144,0,22.0
3145,0,12.0
3146,0,5.0
3147,0,76.0
3148,0,27.0
3149,0,3.0
3150,0,5.0
3151,0,10.0
3152,0,6.0
3154,0,31.0
3156,0,40.0
3157,0,34.0
3158,0,14.0
3159,0,99.0
3161,0,44.0
3163,0,5.0
3164,0,33.0
3169,0,38.0
3171,0,18.0
3172,0,42.0
3173,0,87.0
3174,0,98.0
3176,0,70.0
3177,0,32.0
3179,0,19.0
3182,0,22.0
3184,0,2.0
3187,0,10.0
3189,0,51.0
3190,0,39.0
3191,0,77.0
3192,0,94.0
3193,0,26.0
3194,0,2.0
3195,0,75.0
3196,0,53.0
3197,0,23.0
3198,0,54.0
3199,0,110.0
3200,0,67.0
3201,0,21.0
3202,0,84.0
3203,0,26.0
3205,0,14.0
3206,0,3.0
3207,0,64.0
3208,0,91.0
3209,0,83.0
3210,0,6.0
3211,0,2.0
3213,0,62.0
3214,0,97.0
3215,0,86.0
3216,0,50.0
3217,0,4.0
3218,0,58.0
3219,0,65.0
3221,0,25.0
3222,0,3.0
3224,0,68.0
3227,0,1.0
3228,0,3.0
3229,0,7.0
3230,0,37.0
3231,0,2.0
3233,0,12.0
3234,0,48.0
3235,0,118.0
3236,0,7.0
3237,0,105.0
3238,0,96.0
3239,0,27.0
3240,0,44.0
3241,0,33.0
3242,0,34.0
3243,0,15.0
3245,0,110.0
3246,0,9.0
3248,0,2.0
3249,0,38.0
3250,0,3.0
3251,0,47.0
3252,0,9.0
3253,0,8.0
3254,0,1.0
3255,0,45.0
3256,0,17.0
3259,0,28.0
3261,0,33.0
3264,0,23.0
3265,0,10.0
3266,0,13.0
3267,0,17.0
3268,0,55.0
3269,0,17.0
3271,0,3.0
3274,0,110.0
3275,0,95.0
3278,0,51.0
3279,0,21.0
3282,0,52.0
3284,0,46.0
3285,0,18.0
3286,0,60.0
3288,0,46.0
3289,0,12.0
3290,0,84.0
3292,0,13.0
3294,0,3.0
3295,0,15.0
3296,0,44.0
3299,0,14.0
3300,0,85.0
3303,0,83.0
3305,0,22.0
3307,0,44.0
3310,0,10.0
3311,0,6.0
3314,0,3.0
3315,0,10.0
3316,0,12.0
3317,0,30.0
3319,0,5.0
3320,0,20.0
3321,0,69.0
3322,0,36.0
3323,0,24.0
3324,0,19.0
3325,0,20.0
3327,0,77.0
3329,0,51.0
3331,0,82.0
3332,0,11.0
3333,0,61.0
3334,0,12.0
3335,0,7.0
3336,0,13.0
3338,0,66.0
3339,0,90.0
3341,0,14.0
3342,0,108.0
3343,0,12.0
3344,0,27.0
3345,0,51.0
3346,0,92.0
3347,0,28.0
3349,0,36.0
3350,0,17.0
3351,0,86.0
3352,0,41.0
3353,0,29.0
3356,0,36.0
3357,0,55.0
3358,0,23.0
3359,0,25.0
3361,0,14.0
3362,0,71.0
3363,0,34.0
3364,0,68.0
3371,0,113.0
3372,0,30.0
3373,0,11.0
3374,0,6.0
3375,0,15.0
3379,0,58.0
3381,0,31.0
3382,0,71.0
3383,0,5.0
3384,0,35.0
3386,0,111.0
3387,0,18.0
3389,0,54.0
3390,0,57.0
3392,0,8.0
3393,0,59.0
3395,0,30.0
3396,0,72.0
3398,0,1.0
3402,0,51.0
3403,0,16.0
3404,0,43.0
3405,0,15.0
3406,0,34.0
3408,0,12.0
3409,0,2.0
3410,0,56.0
3411,0,37.0
3412,0,32.0
3413,0,59.0
3414,0,22.0
3415,0,121.0
3418,0,7.0
3419,0,47.0
3420,0,10.0
3421,0,38.0
3422,0,8.0
3424,0,4.0
3425,0,20.0
3427,0,25.0
3428,0,58.0
3429,0,8.0
3430,0,4.0
3431,0,2.0
3433,0,62.0
3434,0,63.0
3435,0,18.0
3438,0,25.0
3439,0,10.0
3440,0,23.0
3442,0,23.0
3445,0,56.0
3446,0,78.0
3448,0,125.0
3449,0,11.0
3450,0,19.0
3451,0,55.0
3452,0,23.0
3453,0,7.0
3454,0,122.0
3455,0,39.0
3457,0,89.0
3458,0,37.0
3459,0,12.0
3460,0,120.0
3462,0,3.0
3463,0,19.0
3464,0,39.0
3466,0,62.0
3467,0,1.0
3468,0,45.0
3469,0,13.0
3470,0,68.0
3471,0,3.0
3472,0,14.0
3474,0,35.0
3476,0,123.0
3478,0,40.0
3479,0,6.0
3480,0,36.0
3482,0,7.0
3483,0,33.0
3484,0,16.0
3486,0,6.0
3487,0,4.0
3488,0,21.0
3492,0,16.0
3498,0,87.0
3499,0,33.0
3501,0,21.0
3503,0,19.0
3504,0,35.0
3505,0,92.0
3507,0,31.0
3508,0,4.0
3509,0,2.0
3510,0,12.0
3511,0,75.0
3512,0,4.0
3513,0,60.0
3514,0,4.0
3515,0,2.0
3516,0,59.0
3517,0,56.0
3518,0,112.0
3520,0,116.0
3523,0,13.0
3525,0,2.0
3526,0,24.0
3527,0,36.0
3528,0,69.0
3529,0,24.0
3531,0,4.0
3532,0,65.0
3533,0,49.0
3535,0,7.0
3536,0,113.0
3537,0,5.0
3538,0,56.0
3540,0,1.0
3542,0,4.0
3547,0,3.0
3548,0,64.0
3549,0,55.0
3550,0,1.0
3552,0,75.0
3553,0,13.0
3554,0,21.0
3556,0,2.0
3557,0,19.0
3559,0,18.0
3560,0,30.0
3563,0,55.0
3566,0,38.0
3567,0,16.0
3568,0,5.0
3572,0,26.0
3575,0,11.0
3578,0,19.0
3580,0,62.0
3582,0,49.0
3584,0,68.0
3585,0,39.0
3586,0,5.0
3590,0,8.0
3593,0,2.0
3594,0,17.0
3595,0,11.0
3598,0,26.0
3599,0,18.0
3600,0,8.0
3601,0,95.0
3602,0,69.0
3604,0,31.0
3606,0,47.0
3607,0,17.0
3609,0,53.0
3611,0,3.0
3612,0,21.0
3613,0,18.0
3614,0,9.0
3616,0,27.0
3617,0,109.0
3618,0,48.0
3619,0,66.0
3622,0,51.0
3624,0,31.0
3625,0,23.0
3628,0,45.0
3630,0,17.0
3632,0,1.0
3633,0,35.0
3634,0,7.0
3636,0,9.0
3638,0,111.0
3639,0,74.0
3641,0,43.0
3642,0,5.0
3643,0,15.0
3645,0,64.0
3647,0,15.0
3651,0,6.0
3652,0,53.0
3653,0,3.0
3654,0,7.0
3658,0,21.0
3659,0,31.0
3660,0,38.0
3661,0,15.0
3662,0,9.0
3663,0,112.0
3664,0,74.0
3665,0,53.0
3666,0,14.0
3668,0,16.0
3669,0,86.0
3674,0,1.0
3675,0,7.0
3681,0,21.0
3682,0,26.0
3683,0,74.0
3684,0,77.0
3685,0,18.0
3686,0,72.0
3687,0,55.0
3688,0,15.0
3689,0,17.0
3693,0,19.0
3694,0,6.0
3695,0,69.0
3698,0,31.0
3699,0,62.0
3700,0,30.0
3701,0,11.0
3702,0,9.0
3703,0,27.0
3704,0,11.0
3705,0,38.0
3708,0,2.0
3710,0,99.0
3711,0,84.0
3712,0,102.0
3713,0,108.0
3714,0,116.0
3715,0,2.0
3716,0,3.0
3717,0,19.0
3721,0,12.0
3722,0,58.0
3723,0,28.0
3724,0,62.0
3728,0,60.0
3729,0,62.0
3730,0,43.0
3732,0,99.0
3735,0,11.0
3736,0,25.0
3741,0,15.0
3742,0,12.0
3743,0,69.0
3745,0,111.0
3747,0,36.0
3749,0,6.0
3750,0,16.0
3751,0,90.0
3753,0,1.0
3754,0,27.0
3755,0,10.0
3756,0,44.0
3757,0,42.0
3759,0,2.0
3760,0,47.0
3761,0,117.0
3764,0,83.0
3765,0,8.0
3767,0,25.0
3770,0,89.0
3771,0,111.0
3773,0,58.0
3775,0,71.0
3776,0,21.0
3777,0,3.0
3778,0,11.0
3779,0,18.0
3781,0,12.0
3782,0,44.0
3783,0,79.0
3785,0,18.0
3786,0,2.0
3787,0,71.0
3788,0,78.0
3789,0,12.0
3790,0,8.0
3792,0,59.0
3793,0,22.0
3795,0,22.0
3797,0,31.0
3798,0,29.0
3800,0,5.0
3801,0,14.0
3803,0,50.0
3804,0,63.0
3807,0,37.0
3808,0,43.0
3809,0,47.0
3810,0,48.0
3812,0,38.0
3813,0,21.0
3817,0,34.0
3819,0,5.0
3821,0,9.0
3822,0,27.0
3823,0,72.0
3824,0,7.0
3826,0,12.0
3827,0,122.0
3828,0,97.0
3830,0,9.0
3832,0,45.0
3833,0,22.0
3834,0,8.0
3836,0,53.0
3837,0,113.0
3838,0,3.0
3839,0,16.0
3844,0,26.0
3847,0,84.0
3848,0,43.0
3853,0,2.0
3854,0,7.0
3856,0,30.0
3857,0,3.0
3860,0,29.0
3861,0,15.0
3862,0,8.0
3863,0,58.0
3864,0,37.0
3868,0,91.0
3869,0,33.0
3871,0,7.0
3873,0,16.0
3876,0,69.0
3877,0,12.0
3878,0,96.0
3879,0,56.0
3881,0,10.0
3882,0,24.0
3883,0,15.0
3886,0,16.0
3888,0,29.0
3891,0,84.0
3892,0,112.0
3893,0,59.0
3894,0,18.0
3895,0,56.0
3896,0,35.0
3898,0,21.0
3899,0,89.0
3900,0,56.0
3902,0,8.0
3905,0,7.0
3907,0,6.0
3908,0,25.0
3910,0,15.0
3912,0,25.0
3913,0,7.0
3916,0,94.0
3917,0,57.0
3918,0,20.0
3922,0,5.0
3923,0,44.0
3926,0,27.0
3930,0,97.0
3931,0,26.0
3933,0,119.0
3936,0,5.0
3939,0,47.0
3942,0,27.0
3943,0,21.0
3945,0,16.0
3946,0,68.0
3947,0,5.0
3948,0,5.0
3950,0,113.0
3951,0,39.0
3952,0,113.0
3953,0,126.0
3954,0,76.0
3955,0,4.0
3956,0,35.0
3958,0,14.0
3960,0,4.0
3961,0,3.0
3963,0,43.0
3965,0,49.0
3966,0,15.0
3968,0,14.0
3970,0,3.0
3971,0,18.0
3972,0,33.0
3973,0,83.0
3974,0,56.0
3976,0,37.0
3977,0,73.0
3980,0,6.0
3982,0,6.0
3984,0,45.0
3986,0,21.0
3988,0,74.0
3989,0,46.0
3991,0,38.0
3992,0,25.0
3993,0,36.0
3995,0,117.0
3996,0,8.0
3999,0,1.0
4000,0,7.0
4001,0,27.0
4002,0,6.0
4003,0,39.0
4004,0,41.0
4008,0,50.0
4009,0,1.0
4010,0,4.0
4011,0,29.0
4012,0,40.0
4013,0,41.0
4015,0,1.0
4021,0,47.0
4023,0,44.0
4024,0,80.0
4025,0,17.0
4027,0,2.0
4028,0,30.0
4029,0,40.0
4030,0,29.0
4034,0,32.0
4035,0,9.0
4036,0,49.0
4037,0,123.0
4039,0,25.0
4040,0,22.0
4041,0,91.0
4042,0,12.0
4043,0,12.0
4044,0,21.0
4046,0,29.0
4049,0,44.0
4050,0,5.0
4051,0,43.0
4053,0,125.0
4054,0,41.0
4055,0,36.0
4057,0,63.0
4058,0,63.0
4059,0,5.0
4061,0,2.0
4063,0,76.0
4064,0,7.0
4065,0,62.0
4067,0,82.0
4068,0,67.0
4069,0,65.0
4073,0,39.0
4075,0,11.0
4076,0,30.0
4077,0,11.0
4078,0,6.0
4079,0,1.0
4081,0,11.0
4082,0,9.0
4083,0,32.0
4085,0,43.0
4088,0,104.0
4089,0,6.0
4090,0,39.0
4091,0,29.0
4094,0,65.0
4096,0,27.0
4097,0,8.0
4099,0,70.0
4100,0,7.0
4101,0,62.0
4102,0,41.0
4103,0,44.0
4104,0,17.0
4105,0,25.0
4108,0,31.0
4109,0,20.0
4110,0,2.0
4112,0,63.0
4113,0,49.0
4116,0,2.0
4117,0,3.0
4119,0,101.0
4120,0,30.0
4121,0,6.0
4122,0,24.0
4123,0,49.0
4124,0,77.0
4125,0,11.0
4126,0,14.0
4127,0,7.0
4128,0,15.0
4129,0,20.0
4130,0,2.0
4132,0,10.0
4133,0,86.0
4135,0,10.0
4138,0,118.0
4143,0,21.0
4145,0,17.0
4146,0,35.0
4148,0,2.0
4149,0,15.0
4150,0,5.0
4152,0,36.0
4153,0,32.0
4154,0,115.0
4156,0,8.0
4158,0,11.0
4160,0,79.0
4161,0,93.0
4162,0,43.0
4164,0,34.0
4166,0,18.0
4168,0,53.0
4170,0,16.0
4171,0,50.0
4173,0,10.0
4177,0,24.0
4178,0,36.0
4179,0,46.0
4180,0,33.0
4181,0,1.0
4182,0,15.0
4186,0,6.0
4187,0,3.0
4188,0,54.0
4189,0,10.0
4192,0,14.0
4193,0,4.0
4194,0,5.0
4195,0,77.0
4199,0,102.0
4200,0,1.0
4201,0,15.0
4202,0,12.0
4204,0,12.0
4205,0,2.0
4206,0,125.0
4207,0,27.0
4209,0,52.0
4212,0,4.0
4214,0,49.0
4216,0,72.0
4217,0,24.0
4218,0,26.0
4220,0,59.0
4221,0,71.0
4222,0,59.0
4224,0,18.0
4225,0,6.0
4226,0,55.0
4227,0,83.0
4228,0,77.0
4231,0,32.0
4232,0,11.0
4236,0,18.0
4237,0,31.0
4238,0,57.0
4239,0,15.0
4241,0,76.0
4243,0,3.0
4244,0,22.0
4245,0,6.0
4246,0,53.0
4247,0,22.0
4249,0,19.0
4253,0,1.0
4255,0,59.0
4256,0,3.0
4258,0,12.0
4259,0,96.0
4260,0,54.0
4262,0,58.0
4263,0,13.0
4264,0,60.0
4265,0,85.0
4266,0,72.0
4271,0,12.0
4272,0,13.0
4274,0,27.0
4277,0,108.0
4280,0,23.0
4281,0,38.0
4282,0,66.0
4283,0,12.0
4284,0,12.0
4285,0,43.0
4286,0,13.0
4287,0,22.0
4289,0,1.0
4291,0,22.0
4292,0,1.0
4294,0,99.0
4296,0,30.0
4298,0,33.0
4299,0,11.0
4300,0,48.0
4301,0,64.0
4302,0,6.0
4304,0,22.0
4305,0,82.0
4307,0,125.0
4316,0,92.0
4317,0,45.0
4318,0,11.0
4320,0,52.0
4321,0,36.0
4322,0,9.0
4325,0,71.0
4326,0,32.0
4327,0,92.0
4328,0,51.0
4330,0,60.0
4332,0,95.0
4333,0,7.0
4334,0,14.0
4336,0,6.0
4339,0,31.0
4343,0,77.0
4344,0,48.0
4346,0,3.0
4347,0,35.0
4348,0,20.0
4351,0,25.0
4352,0,15.0
4353,0,23.0
4354,0,68.0
4356,0,15.0
4359,0,17.0
4360,0,78.0
4361,0,27.0
4362,0,14.0
4364,0,28.0
4365,0,6.0
4366,0,14.0
4368,0,77.0
4369,0,40.0
4371,0,3.0
4372,0,43.0
4375,0,50.0
4377,0,43.0
4378,0,12.0
4379,0,32.0
4380,0,116.0
4384,0,14.0
4385,0,3.0
4387,0,49.0
4388,0,31.0
4389,0,32.0
4390,0,50.0
4392,0,7.0
4393,0,24.0
4395,0,12.0
4403,0,113.0
4405,0,15.0
4406,0,90.0
4407,0,33.0
4409,0,52.0
4410,0,12.0
4411,0,10.0
4413,0,55.0
4414,0,1.0
4415,0,4.0
4417,0,23.0
4419,0,2.0
4420,0,37.0
4421,0,27.0
4423,0,33.0
4424,0,102.0
4427,0,14.0
4430,0,1.0
4431,0,9.0
4432,0,24.0
4434,0,31.0
4435,0,7.0
4436,0,12.0
4440,0,94.0
4444,0,77.0
4445,0,81.0
4446,0,85.0
4447,0,61.0
4449,0,21.0
4450,0,5.0
4452,0,5.0
4453,0,62.0
4454,0,53.0
4455,0,13.0
4456,0,29.0
4457,0,90.0
4462,0,81.0
4463,0,112.0
4465,0,21.0
4467,0,10.0
4470,0,5.0
4471,0,54.0
4472,0,83.0
4473,0,13.0
4474,0,55.0
4475,0,75.0
4478,0,42.0
4480,0,2.0
4482,0,3.0
4484,0,48.0
4485,0,1.0
4488,0,2.0
4489,0,63.0
4490,0,45.0
4492,0,16.0
4493,0,28.0
4494,0,8.0
4495,0,24.0
4500,0,68.0
4501,0,28.0
4502,0,8.0
4503,0,23.0
4504,0,10.0
4506,0,32.0
4507,0,100.0
4509,0,17.0
4510,0,82.0
4512,0,31.0
4513,0,58.0
4514,0,40.0
4515,0,28.0
4518,0,73.0
4519,0,51.0
4522,0,57.0
4524,0,49.0
4526,0,28.0
4528,0,4.0
4530,0,88.0
4531,0,39.0
4532,0,6.0
4533,0,12.0
4534,0,40.0
4535,0,120.0
4536,0,21.0
4537,0,15.0
4538,0,44.0
4539,0,1.0
4540,0,64.0
4542,0,77.0
4543,0,108.0
4544,0,12.0
4545,0,84.0
4546,0,14.0
4547,0,103.0
4548,0,13.0
4549,0,11.0
4553,0,2.0
4554,0,26.0
4555,0,4.0
4557,0,17.0
4560,0,34.0
4563,0,6.0
4564,0,25.0
4565,0,32.0
4566,0,2.0
4567,0,14.0
4568,0,3.0
4570,0,3.0
4571,0,26.0
4573,0,25.0
4574,0,67.0
4576,0,38.0
4577,0,79.0
4578,0,9.0
4579,0,36.0
4580,0,1.0
4582,0,49.0
4583,0,74.0
4584,0,17.0
4585,0,26.0
4586,0,8.0
4587,0,8.0
4588,0,120.0
4589,0,13.0
4590,0,6.0
4591,0,7.0
4592,0,12.0
4594,0,50.0
4595,0,30.0
4597,0,44.0
4598,0,5.0
4599,0,88.0
4600,0,15.0
4601,0,31.0
4604,0,5.0
4606,0,17.0
4608,0,5.0
4612,0,12.0
4613,0,14.0
4614,0,11.0
4615,0,96.0
4617,0,17.0
4618,0,36.0
4619,0,9.0
4620,0,34.0
4621,0,47.0
4622,0,38.0
4624,0,3.0
4625,0,29.0
4626,0,66.0
4628,0,59.0
4630,0,23.0
4631,0,12.0
4634,0,9.0
4635,0,61.0
4638,0,4.0
4639,0,2.0
4640,0,1.0
4641,0,26.0
4645,0,72.0
4646,0,25.0
4649,0,1.0
4652,0,29.0
4653,0,20.0
4655,0,6.0
4656,0,4.0
4658,0,22.0
4659,0,48.0
4660,0,18.0
4661,0,13.0
4662,0,17.0
4666,0,7.0
4667,0,8.0
4668,0,6.0
4669,0,103.0
4670,0,18.0
4673,0,63.0
4674,0,113.0
4676,0,25.0
4677,0,5.0
4680,0,70.0
4681,0,25.0
4684,0,98.0
4685,0,65.0
4687,0,68.0
4688,0,87.0
4689,0,21.0
4690,0,13.0
4691,0,80.0
4692,0,3.0
4693,0,3.0
4694,0,52.0
4697,0,88.0
4698,0,72.0
4700,0,28.0
4701,0,42.0
4702,0,19.0
4703,0,2.0
4706,0,48.0
4711,0,43.0
4712,0,38.0
4713,0,5.0
4714,0,9.0
4716,0,82.0
4717,0,90.0
4718,0,48.0
4719,0,13.0
4721,0,28.0
4722,0,73.0
4724,0,31.0
4725,0,13.0
4726,0,15.0
4727,0,50.0
4728,0,8.0
4730,0,14.0
4731,0,6.0
4734,0,82.0
4735,0,16.0
4737,0,21.0
4738,0,48.0
4739,0,27.0
4741,0,1.0
4742,0,16.0
4746,0,15.0
4747,0,10.0
4748,0,57.0
4751,0,16.0
4752,0,20.0
4754,0,42.0
4755,0,53.0
4756,0,74.0
4757,0,11.0
4759,0,7.0
4761,0,56.0
4762,0,13.0
4763,0,32.0
4766,0,67.0
4767,0,38.0
4768,0,20.0
4771,0,31.0
4773,0,23.0
4775,0,91.0
4777,0,46.0
4779,0,33.0
4780,0,1.0
4782,0,49.0
4783,0,6.0
4785,0,1.0
4786,0,32.0
4788,0,30.0
4789,0,40.0
4790,0,29.0
4792,0,88.0
4794,0,67.0
4797,0,9.0
4798,0,11.0
4800,0,4.0
4801,0,79.0
4802,0,15.0
4804,0,121.0
4805,0,98.0
4806,0,15.0
4807,0,13.0
4809,0,26.0
4811,0,17.0
4814,0,49.0
4815,0,33.0
4819,0,33.0
4820,0,92.0
4822,0,12.0
4823,0,11.0
4824,0,4.0
4825,0,67.0
4826,0,9.0
4829,0,40.0
4831,0,32.0
4832,0,7.0
4835,0,3.0
4836,0,10.0
4837,0,32.0
4839,0,2.0
4840,0,7.0
4841,0,1.0
4842,0,61.0
4844,0,6.0
4847,0,10.0
4848,0,24.0
4849,0,10.0
4851,0,1.0
4852,0,107.0
4853,0,14.0
4857,0,15.0
4858,0,7.0
4859,0,72.0
4860,0,57.0
4862,0,54.0
4863,0,59.0
4864,0,24.0
4865,0,43.0
4866,0,11.0
4867,0,71.0
4870,0,6.0
4872,0,22.0
4873,0,8.0
4874,0,42.0
4875,0,48.0
4876,0,48.0
4878,0,14.0
4880,0,27.0
4885,0,10.0
4886,0,3.0
4887,0,35.0
4888,0,9.0
4891,0,115.0
4892,0,76.0
4893,0,8.0
4896,0,28.0
4897,0,10.0
4900,0,46.0
4901,0,74.0
4902,0,32.0
4905,0,28.0
4906,0,60.0
4907,0,1.0
4908,0,7.0
4909,0,30.0
4912,0,20.0
4913,0,24.0
4914,0,44.0
4915,0,2.0
4916,0,105.0
4918,0,18.0
4920,0,37.0
4921,0,112.0
4922,0,101.0
4924,0,42.0
4925,0,52.0
4927,0,75.0
4928,0,4.0
4929,0,42.0
4930,0,8.0
4932,0,51.0
4933,0,10.0
4934,0,10.0
4935,0,74.0
4936,0,98.0
4937,0,41.0
4938,0,29.0
4939,0,3.0
4940,0,25.0
4941,0,22.0
4944,0,101.0
4946,0,93.0
4947,0,8.0
4948,0,11.0
4949,0,71.0
4950,0,58.0
4951,0,11.0
4953,0,6.0
4954,0,14.0
4957,0,23.0
4958,0,72.0
4959,0,16.0
4962,0,47.0
4963,0,5.0
4964,0,70.0
4966,0,79.0
4969,0,90.0
4970,0,42.0
4973,0,2.0
4974,0,53.0
4975,0,3.0
4977,0,33.0
4978,0,43.0
4979,0,1.0
4982,0,6.0
4983,0,2.0
4984,0,9.0
4988,0,15.0
