uid,variant_number,total_active_mins,gender
1401,0,32.0,male
1402,0,17.0,female
1403,0,39.0,female
1404,0,2.0,female
1405,0,28.0,female
1406,0,1.0,female
1407,0,8.0,female
1408,0,30.0,male
1409,0,21.0,female
1410,0,149.0,unknown
1411,0,5.0,female
1412,0,271.0,male
1413,0,2.0,female
1414,0,7876.0,male
1415,0,29.0,male
1416,0,34.0,male
1417,0,2576.0,male
1418,0,163.0,male
1419,0,67.0,male
1420,0,24.0,female
1421,0,173.0,male
1422,0,339.0,female
1423,0,19.0,unknown
1424,0,275.0,female
1425,0,2429.0,male
1426,0,2825.0,female
1427,0,44.0,male
1428,0,1.0,female
1429,0,485.0,male
1430,0,46.0,male
1431,0,33.0,male
1432,0,295.0,male
1433,0,126.0,female
1434,0,2054.0,male
1435,0,34.0,male
1436,0,20.0,unknown
1437,0,63.0,female
1438,0,786.0,female
1439,0,36.0,male
1440,0,4.0,unknown
1441,0,44.0,unknown
1442,0,11.0,female
1443,0,2.0,female
1444,0,524.0,male
1445,0,63.0,male
1446,0,25.0,male
1447,0,1735.0,unknown
1449,0,47.0,male
1450,0,2244.0,female
1451,0,4094.0,unknown
1452,0,388.0,male
1453,0,30.0,male
1455,0,401.0,female
1456,0,272.0,male
1457,0,11.0,unknown
1458,0,77.0,unknown
1459,0,2715.0,male
1460,0,1.0,male
1461,0,42.0,unknown
1462,0,1185.0,male
1463,0,95.0,male
1464,0,460.0,male
1465,0,873.0,male
1466,0,18.0,male
1467,0,12.0,female
1468,0,11.0,unknown
1469,0,38.0,male
1470,0,124.0,male
1471,0,71.0,male
1472,0,7216.0,female
1473,0,14.0,unknown
1474,0,4.0,unknown
1475,0,375.0,male
1476,0,18.0,unknown
1477,0,10.0,unknown
1478,0,27.0,male
1479,0,756.0,male
1480,0,3.0,female
1481,0,67.0,male
1482,0,20.0,unknown
1483,0,281.0,male
1484,0,2201.0,unknown
1485,0,36.0,unknown
1486,0,8.0,male
1487,0,70.0,unknown
1488,0,77.0,unknown
1489,0,65.0,female
1490,0,119.0,male
1491,0,8.0,male
1492,0,50.0,male
1493,0,259.0,male
1494,0,12.0,unknown
1495,0,3598.0,male
1496,0,7.0,male
1497,0,51.0,male
1498,0,46.0,male
1499,0,13.0,male
1500,0,1281.0,female
1501,0,16.0,male
1502,0,34.0,female
1503,0,26.0,male
1504,0,99.0,female
1505,0,13.0,male
1506,0,11.0,male
1507,0,263.0,male
1508,0,32.0,female
1509,0,49.0,male
1510,0,129.0,male
1511,0,174.0,male
1512,0,1645.0,unknown
1513,0,259.0,male
1514,0,27.0,male
1515,0,77.0,male
1516,0,57.0,male
1517,0,8.0,male
1518,0,10.0,female
1519,0,9.0,male
1520,0,17.0,female
1521,0,14.0,female
1522,0,50.0,unknown
1523,0,8.0,female
1525,0,10.0,male
1526,0,33.0,female
1527,0,13.0,female
1528,0,55.0,female
1529,0,25.0,unknown
1531,0,96.0,male
1532,0,131.0,male
1533,0,26.0,male
1534,0,59.0,male
1535,0,135.0,male
1536,0,7.0,unknown
1537,0,50.0,unknown
1538,0,2.0,male
1539,0,4.0,unknown
1540,0,5.0,male
1541,0,103.0,female
1543,0,705.0,male
1544,0,69.0,male
1545,0,31.0,male
1546,0,121.0,male
1547,0,8.0,female
1548,0,187.0,female
1549,0,1.0,male
1550,0,121.0,female
1552,0,54.0,male
1555,0,24.0,unknown
1556,0,605.0,male
1557,0,25.0,male
1558,0,182.0,male
1559,0,41.0,female
1560,0,1.0,male
1561,0,41.0,female
1562,0,171.0,male
1563,0,60.0,male
1564,0,30.0,female
1565,0,279.0,male
1566,0,21.0,male
1567,0,965.0,female
1568,0,24.0,female
1569,0,78.0,male
1570,0,59.0,male
1571,0,10.0,unknown
1572,0,15.0,unknown
1573,0,72.0,unknown
1574,0,8.0,female
1575,0,93.0,male
1576,0,21.0,unknown
1577,0,39.0,male
1578,0,179.0,male
1580,0,108.0,female
1581,0,24.0,male
1582,0,12.0,unknown
1583,0,715.0,female
1584,0,17.0,male
1585,0,273.0,male
1586,0,28.0,male
1587,0,103.0,unknown
1588,0,88.0,unknown
1589,0,541.0,male
1590,0,294.0,female
1591,0,10.0,female
1592,0,88.0,unknown
1593,0,109.0,male
1594,0,11.0,female
1595,0,660.0,female
1596,0,20.0,unknown
1597,0,527.0,male
1598,0,42.0,male
1599,0,160.0,male
1600,0,157.0,male
1601,0,24.0,female
1602,0,1150.0,unknown
1603,0,36.0,unknown
1604,0,1242.0,male
1605,0,556.0,female
1606,0,3061.0,female
1609,0,194.0,male
1610,0,94.0,male
1611,0,109.0,female
1612,0,56.0,male
1613,0,146.0,female
1614,0,43.0,female
1615,0,21.0,male
1616,0,160.0,unknown
1617,0,37.0,unknown
1618,0,295.0,male
1619,0,47.0,female
1620,0,314.0,female
1621,0,57.0,male
1622,0,60.0,female
1623,0,115.0,male
1624,0,3.0,male
1625,0,69.0,male
1626,0,800.0,male
1627,0,86.0,male
1628,0,4.0,male
1629,0,28.0,male
1630,0,287.0,male
1631,0,5.0,male
1632,0,150.0,female
1633,0,281.0,unknown
1634,0,5.0,female
1635,0,224.0,female
1636,0,31.0,unknown
1637,0,59.0,male
1638,0,1.0,male
1639,0,15.0,female
1640,0,8736.0,male
1641,0,108.0,male
1642,0,22.0,unknown
1643,0,85.0,unknown
1644,0,127.0,male
1645,0,24.0,female
1646,0,89.0,female
1647,0,121.0,male
1648,0,16.0,unknown
1649,0,2.0,female
1650,0,16.0,female
1651,0,20.0,male
1652,0,58.0,female
1653,0,80.0,male
1654,0,885.0,male
1655,0,205.0,male
1656,0,6.0,female
1657,0,93.0,female
1658,0,30.0,male
1660,0,73.0,male
1661,0,451.0,unknown
1663,0,5.0,unknown
1664,0,45.0,male
1665,0,19.0,female
1666,0,679.0,male
1667,0,655.0,unknown
1668,0,7.0,unknown
1669,0,29.0,male
1670,0,255.0,unknown
1672,0,17.0,male
1673,0,219.0,male
1674,0,10.0,female
1675,0,1223.0,unknown
1676,0,62.0,male
1677,0,135.0,male
1678,0,7.0,male
1680,0,95.0,male
1681,0,94.0,male
1682,0,93.0,male
1683,0,28.0,female
1684,0,1.0,male
1685,0,70.0,male
1686,0,21.0,female
1687,0,293.0,female
1688,0,336.0,unknown
1689,0,30.0,male
1690,0,58.0,male
1691,0,59.0,female
1692,0,89.0,female
1693,0,1.0,male
1694,0,103.0,unknown
1695,0,35.0,male
1696,0,50.0,unknown
1697,0,10.0,female
1698,0,29.0,unknown
1699,0,96.0,male
1700,0,7.0,male
1701,0,69.0,male
1702,0,2162.0,male
1703,0,468.0,male
1704,0,33.0,male
1705,0,307.0,male
1706,0,86.0,male
1707,0,16.0,male
1709,0,418.0,male
1710,0,58.0,male
1711,0,70.0,male
1712,0,54.0,female
1713,0,20.0,female
1714,0,155.0,male
1716,0,2.0,unknown
1717,0,97.0,male
1718,0,31.0,male
1719,0,3.0,female
1720,0,18.0,female
1721,0,3663.0,male
1722,0,143.0,unknown
1723,0,522.0,male
1725,0,372.0,female
1726,0,78.0,male
1727,0,3.0,male
1728,0,6.0,male
1729,0,42.0,male
1730,0,29.0,male
1732,0,223.0,male
1733,0,620.0,male
1734,0,138.0,female
1735,0,35.0,female
1736,0,4.0,male
1737,0,90.0,female
1738,0,119167.0,male
1739,0,4.0,male
1740,0,6.0,male
1741,0,4.0,female
1742,0,5.0,female
1743,0,4.0,female
1744,0,939.0,female
1745,0,279.0,female
1746,0,68.0,female
1747,0,26.0,unknown
1748,0,29.0,male
1749,0,1.0,female
1750,0,4.0,unknown
1751,0,45.0,unknown
1752,0,16.0,male
1753,0,23.0,male
1754,0,151.0,female
1755,0,2082.0,male
1756,0,128.0,female
1757,0,12.0,male
1758,0,60.0,male
1760,0,131.0,unknown
1761,0,874.0,female
1762,0,875.0,female
1763,0,2.0,male
1764,0,278.0,male
1765,0,7.0,unknown
1766,0,1.0,unknown
1767,0,62.0,male
1768,0,220.0,male
1769,0,515.0,male
1771,0,83.0,male
1772,0,10.0,male
1773,0,378.0,female
1774,0,61.0,male
1775,0,23.0,unknown
1776,0,1.0,male
1777,0,8.0,male
1778,0,1634.0,male
1779,0,262.0,unknown
1780,0,27.0,male
1781,0,2660.0,female
1782,0,152.0,male
1784,0,88.0,unknown
1786,0,174.0,male
1787,0,193.0,female
1788,0,63.0,unknown
1789,0,11.0,unknown
1790,0,11.0,unknown
1791,0,52.0,unknown
1792,0,1167.0,male
1793,0,6.0,male
1794,0,189.0,male
1795,0,10.0,unknown
1796,0,3.0,male
1797,0,11.0,male
1798,0,104.0,unknown
1799,0,403.0,male
1800,0,68.0,unknown
1801,0,27.0,unknown
1802,0,62.0,unknown
1803,0,1697.0,female
1804,0,14.0,female
1805,0,212.0,male
1806,0,15.0,unknown
1807,0,82.0,female
1808,0,26.0,male
1809,0,108.0,male
1810,0,727.0,male
1811,0,79.0,unknown
1812,0,53.0,female
1813,0,1.0,male
1814,0,56.0,male
1815,0,83.0,male
1816,0,488.0,male
1817,0,295.0,male
1818,0,460.0,male
1821,0,308.0,unknown
1822,0,36.0,unknown
1823,0,14.0,male
1824,0,847.0,male
1825,0,1421.0,unknown
1826,0,7.0,male
1827,0,367.0,male
1828,0,76.0,female
1829,0,5.0,male
1830,0,16.0,unknown
1831,0,35.0,unknown
1832,0,20.0,male
1833,0,112.0,male
1835,0,713.0,male
1836,0,41.0,unknown
1837,0,33.0,male
1838,0,68.0,male
1839,0,1.0,male
1840,0,49.0,unknown
1841,0,33.0,female
1842,0,106.0,male
1843,0,4795.0,male
1844,0,3.0,male
1845,0,29.0,male
1846,0,446.0,male
1847,0,7.0,male
1848,0,7.0,unknown
1849,0,40.0,male
1850,0,583.0,unknown
1851,0,15.0,male
1852,0,8.0,female
1853,0,2516.0,male
1854,0,23.0,male
1856,0,66.0,male
1857,0,25.0,unknown
1858,0,1.0,female
1859,0,47.0,unknown
1860,0,5.0,unknown
1861,0,29.0,female
1862,0,4300.0,male
1864,0,5.0,female
1865,0,34.0,male
1866,0,35.0,female
1867,0,53.0,male
1868,0,25.0,male
1869,0,23.0,unknown
1870,0,196.0,unknown
1871,0,8.0,female
1872,0,18.0,female
1873,0,833.0,male
1874,0,31.0,male
1875,0,101.0,male
1876,0,21.0,unknown
1877,0,86.0,female
1878,0,3.0,male
1879,0,23.0,male
1880,0,4.0,female
1881,0,1315.0,male
1882,0,523.0,unknown
1883,0,177.0,unknown
1884,0,25.0,male
1885,0,461.0,male
1886,0,5.0,unknown
1887,0,80.0,male
1888,0,26.0,male
1889,0,109.0,unknown
1890,0,11.0,female
1891,0,133.0,unknown
1892,0,50.0,female
1893,0,106.0,unknown
1894,0,41.0,male
1895,0,537.0,unknown
1896,0,563.0,male
1897,0,48.0,female
1898,0,22.0,female
1899,0,48.0,unknown
1900,0,93.0,female
1901,0,86.0,male
1902,0,1.0,male
1903,0,29.0,female
1904,0,1.0,female
1905,0,1015.0,male
1906,0,303.0,female
1907,0,13.0,male
1908,0,1203.0,male
1909,0,3779.0,male
1910,0,76.0,male
1911,0,4.0,female
1912,0,78.0,male
1913,0,31.0,female
1914,0,1414.0,male
1915,0,3.0,female
1916,0,242.0,female
1917,0,6.0,male
1918,0,271.0,male
1919,0,2926.0,male
1921,0,38.0,male
1922,0,114.0,female
1923,0,80.0,male
1924,0,149.0,male
1925,0,15.0,unknown
1926,0,24.0,female
1927,0,177.0,male
1928,0,1015.0,female
1929,0,137.0,male
1930,0,60.0,female
1931,0,538.0,male
1932,0,105.0,male
1933,0,10.0,female
1934,0,160.0,unknown
1935,0,555.0,female
1936,0,793.0,male
1937,0,16.0,male
1938,0,38.0,unknown
1939,0,3.0,male
1940,0,159.0,male
1941,0,54.0,female
1942,0,130.0,male
1943,0,8.0,male
1945,0,123.0,unknown
1946,0,35.0,female
1947,0,1021.0,female
1948,0,230.0,male
1949,0,8.0,male
1950,0,15.0,female
1951,0,1319.0,male
1952,0,71.0,male
1953,0,6.0,male
1954,0,29.0,male
1955,0,15.0,unknown
1956,0,300.0,male
1957,0,230.0,female
1958,0,16.0,male
1959,0,208.0,male
1960,0,3076.0,male
1961,0,154.0,female
1962,0,3213.0,male
1963,0,54.0,unknown
1964,0,239.0,male
1965,0,3358.0,male
1966,0,2.0,male
1967,0,26.0,female
1968,0,26.0,unknown
1969,0,800.0,unknown
1970,0,3.0,unknown
1971,0,7.0,unknown
1972,0,316.0,unknown
1973,0,14.0,female
1974,0,20.0,male
1975,0,6.0,male
1976,0,64.0,male
1977,0,149.0,unknown
1978,0,2.0,female
1979,0,2.0,male
1980,0,219.0,male
1981,0,582.0,male
1982,0,7.0,female
1983,0,15.0,female
1984,0,33.0,male
1985,0,10.0,male
1986,0,17.0,male
1988,0,527.0,female
1989,0,193.0,male
1990,0,68.0,male
1991,0,277.0,male
1992,0,2108.0,male
1993,0,204.0,male
1994,0,36.0,female
1995,0,22.0,unknown
1996,0,124.0,female
1997,0,264.0,female
1998,0,104.0,male
1999,0,394.0,male
2000,0,8.0,male
2001,0,185.0,male
2002,0,24.0,male
2003,0,4239.0,male
2004,0,35.0,female
2005,0,141.0,male
2006,0,418.0,male
2007,0,4324.0,female
2008,0,13.0,unknown
2009,0,3.0,female
2010,0,158.0,male
2011,0,21.0,male
2012,0,72.0,male
2013,0,45.0,male
2014,0,81.0,female
2015,0,605.0,female
2017,0,256.0,male
2018,0,8.0,male
2019,0,151.0,male
2020,0,31.0,female
2021,0,10.0,male
2022,0,18.0,male
2023,0,376.0,male
2025,0,12306.0,male
2026,0,49.0,unknown
2027,0,38.0,male
2028,0,26.0,male
2030,0,23.0,male
2031,0,5740.0,male
2032,0,362.0,male
2033,0,10.0,male
2035,0,97.0,male
2036,0,39.0,male
2037,0,17.0,male
2039,0,169.0,male
2040,0,115.0,unknown
2041,0,65.0,male
2042,0,20.0,female
2043,0,21.0,male
2044,0,72.0,male
2045,0,44.0,male
2046,0,21.0,male
2047,0,132.0,female
2048,0,19.0,female
2049,0,19.0,unknown
2050,0,1.0,male
2051,0,48.0,male
2052,0,197.0,male
2053,0,598.0,female
2054,0,374.0,male
2055,0,2527.0,male
2056,0,965.0,female
2057,0,73.0,male
2058,0,8.0,male
2059,0,9.0,male
2060,0,2.0,male
2061,0,126.0,male
2062,0,4.0,female
2063,0,315.0,male
2064,0,2.0,male
2065,0,44.0,male
2066,0,17.0,male
2067,0,4.0,male
2068,0,2496.0,male
2069,0,775.0,male
2071,0,6.0,female
2072,0,34.0,male
2073,0,4.0,male
2074,0,182.0,male
2075,0,85.0,male
2076,0,20.0,female
2077,0,35.0,female
2078,0,66.0,female
2079,0,305.0,unknown
2080,0,66.0,male
2081,0,1.0,male
2082,0,15.0,male
2084,0,973.0,male
2085,0,140.0,male
2087,0,162.0,male
2088,0,201.0,male
2089,0,2.0,female
2090,0,5.0,unknown
2091,0,41.0,female
2092,0,288.0,male
2093,0,101.0,male
2094,0,340.0,male
2095,0,195.0,male
2096,0,44.0,unknown
2097,0,37.0,male
2098,0,83.0,male
2099,0,68.0,male
2100,0,1.0,male
2101,0,46.0,male
2102,0,73.0,male
2103,0,7543.0,male
2104,0,8.0,male
2105,0,108.0,male
2106,0,514.0,unknown
2107,0,8.0,unknown
2108,0,268.0,female
2109,0,2284.0,male
2110,0,32.0,female
2111,0,3123.0,male
2112,0,3607.0,male
2113,0,3143.0,unknown
2114,0,112.0,male
2115,0,141.0,female
2116,0,10.0,unknown
2118,0,279.0,male
2119,0,80.0,male
2120,0,6.0,male
2121,0,1.0,unknown
2122,0,1252.0,unknown
2123,0,5641.0,male
2124,0,1.0,male
2125,0,100.0,male
2126,0,63.0,male
2127,0,1762.0,male
2128,0,104.0,female
2129,0,5.0,male
2130,0,363.0,male
2131,0,11.0,male
2133,0,11.0,female
2134,0,326.0,unknown
2135,0,71.0,male
2136,0,135.0,female
2137,0,390.0,unknown
2138,0,1202.0,female
2139,0,3.0,male
2140,0,2.0,female
2141,0,34.0,female
2142,0,2.0,unknown
2143,0,4.0,male
2144,0,23.0,male
2145,0,79.0,male
2146,0,348.0,unknown
2147,0,92.0,female
2148,0,5.0,male
2149,0,3.0,male
2150,0,78.0,male
2151,0,157.0,female
2152,0,40.0,female
2153,0,284.0,male
2154,0,69.0,male
2155,0,156.0,female
2156,0,130.0,male
2157,0,1558.0,male
2158,0,8.0,male
2160,0,147.0,female
2161,0,11.0,male
2163,0,4.0,unknown
2164,0,112.0,male
2165,0,21.0,male
2166,0,84.0,male
2167,0,87.0,male
2168,0,29.0,male
2169,0,318.0,male
2170,0,9.0,female
2171,0,53.0,male
2172,0,4.0,male
2173,0,5.0,unknown
2174,0,50.0,male
2175,0,196.0,male
2176,0,97.0,unknown
2177,0,9.0,unknown
2178,0,24.0,unknown
2179,0,809.0,male
2180,0,85.0,female
2181,0,227.0,male
2182,0,40.0,female
2183,0,24.0,female
2184,0,69.0,unknown
2185,0,60.0,male
2186,0,11.0,female
2187,0,29.0,female
2189,0,46.0,female
2190,0,255.0,female
2192,0,40.0,female
2194,0,73.0,male
2195,0,51.0,male
2197,0,18.0,unknown
2198,0,9.0,male
2199,0,59.0,female
2200,0,5.0,female
2201,0,162.0,female
2202,0,85.0,male
2203,0,74.0,male
2204,0,29.0,male
2205,0,1653.0,male
2206,0,15.0,male
2207,0,50.0,male
2208,0,20.0,male
2209,0,82.0,male
2211,0,3.0,female
2212,0,100.0,female
2213,0,19.0,female
2214,0,3.0,male
2215,0,44.0,male
2216,0,99.0,female
2217,0,122.0,male
2218,0,157.0,male
2219,0,163.0,male
2220,0,102.0,female
2221,0,11.0,male
2222,0,10.0,male
2224,0,44.0,male
2225,0,10.0,female
2226,0,9.0,male
2228,0,660.0,female
2229,0,4.0,male
2230,0,992.0,female
2231,0,15.0,male
2233,0,7.0,female
2234,0,1811.0,male
2235,0,4.0,female
2236,0,424.0,female
2237,0,64.0,unknown
2238,0,5.0,female
2239,0,3.0,male
2240,0,13.0,female
2241,0,162.0,female
2242,0,26.0,male
2243,0,261.0,male
2244,0,1311.0,female
2245,0,1333.0,female
2246,0,22.0,female
2248,0,70.0,male
2249,0,91.0,male
2250,0,5.0,female
2251,0,404.0,female
2252,0,703.0,unknown
2253,0,331.0,male
2254,0,5.0,male
2255,0,48.0,female
2256,0,3476.0,male
2257,0,7309.0,male
2259,0,62.0,male
2260,0,305.0,unknown
2261,0,51.0,unknown
2262,0,15.0,male
2263,0,81.0,unknown
2264,0,14.0,male
2265,0,11.0,male
2266,0,23.0,male
2267,0,482.0,male
2268,0,469.0,female
2269,0,665.0,male
2270,0,25.0,male
2271,0,135.0,male
2272,0,9.0,male
2273,0,132.0,male
2274,0,12.0,male
2275,0,9.0,male
2276,0,34.0,female
2277,0,5.0,male
2278,0,25.0,female
2280,0,45.0,unknown
2281,0,102.0,male
2282,0,311.0,unknown
2283,0,36.0,female
2285,0,33.0,unknown
2287,0,48.0,female
2288,0,6.0,female
2289,0,50.0,male
2290,0,2.0,male
2291,0,31.0,unknown
2292,0,22.0,unknown
2293,0,2.0,female
2294,0,2.0,female
2295,0,45.0,male
2296,0,107.0,male
2297,0,67.0,unknown
2298,0,21.0,unknown
2299,0,51.0,male
2300,0,609.0,unknown
2301,0,96.0,female
2302,0,17.0,male
2303,0,7.0,female
2304,0,167.0,male
2305,0,1.0,male
2306,0,77.0,male
2307,0,1440.0,male
2308,0,7.0,female
2309,0,3395.0,male
2310,0,129.0,male
2311,0,83.0,male
2312,0,1.0,female
2313,0,167.0,male
2314,0,525.0,male
2315,0,1172.0,female
2316,0,10.0,male
2317,0,61.0,female
2318,0,13.0,female
2319,0,27.0,female
2320,0,231.0,female
2321,0,28.0,female
2322,0,84.0,male
2323,0,268.0,female
2325,0,227.0,male
2326,0,22.0,male
2327,0,97.0,female
2328,0,99.0,male
2329,0,16.0,female
2330,0,10.0,female
2331,0,22.0,female
2332,0,51.0,male
2333,0,10.0,male
2334,0,26.0,male
2335,0,3.0,female
2336,0,274.0,unknown
2337,0,56.0,male
2338,0,69.0,female
2339,0,65.0,male
2340,0,20.0,male
2341,0,25.0,male
2342,0,101.0,male
2343,0,253.0,unknown
2344,0,20.0,female
2346,0,23.0,female
2348,0,2.0,male
2349,0,276.0,male
2350,0,18.0,female
2351,0,70.0,unknown
2352,0,2392.0,male
2353,0,155.0,unknown
2354,0,167.0,female
2355,0,701.0,male
2356,0,14.0,male
2357,0,82.0,male
2358,0,18.0,female
2359,0,280.0,male
2360,0,25.0,male
2361,0,4.0,female
2362,0,94.0,male
2363,0,287.0,male
2364,0,33.0,male
2365,0,9.0,male
2366,0,187.0,female
2367,0,3295.0,female
2368,0,12.0,unknown
2369,0,2.0,female
2370,0,1.0,female
2371,0,33.0,male
2372,0,145.0,male
2373,0,11.0,unknown
2374,0,71.0,male
2375,0,119.0,male
2376,0,27.0,female
2377,0,615.0,female
2379,0,2.0,male
2380,0,11.0,unknown
2381,0,11.0,unknown
2382,0,11.0,male
2383,0,32.0,male
2384,0,18.0,female
2385,0,286.0,male
2386,0,169.0,unknown
2387,0,43.0,female
2388,0,19.0,male
2389,0,61.0,male
2390,0,21.0,female
2391,0,49.0,male
2392,0,44.0,female
2393,0,145.0,male
2394,0,1704.0,female
2395,0,68.0,male
2396,0,1736.0,unknown
2397,0,604.0,male
2398,0,121712.0,female
2399,0,73.0,female
2400,0,15.0,female
2401,0,19.0,female
2402,0,72.0,male
2403,0,29.0,male
2404,0,11584.0,male
2406,0,63.0,male
2407,0,57.0,male
2408,0,71.0,female
2409,0,25.0,male
2410,0,18.0,unknown
2411,0,11.0,male
2412,0,3363.0,male
2413,0,85.0,male
2414,0,49.0,male
2416,0,8.0,male
2417,0,46.0,male
2418,0,29.0,male
2419,0,4297.0,male
2420,0,78.0,male
2421,0,60.0,female
2422,0,4737.0,male
2423,0,140.0,male
2424,0,5.0,male
2426,0,7.0,male
2428,0,12.0,female
2429,0,503.0,male
2430,0,121.0,unknown
2431,0,20.0,male
2432,0,2946.0,male
2433,0,138.0,male
2434,0,27.0,unknown
2435,0,3.0,unknown
2436,0,42.0,male
2437,0,596.0,female
2438,0,11.0,male
2439,0,268.0,female
2440,0,47.0,male
2441,0,445.0,female
2442,0,132.0,male
2443,0,383.0,male
2444,0,29.0,male
2445,0,14.0,male
2446,0,34.0,male
2447,0,22.0,female
2448,0,25.0,male
2449,0,84.0,male
2450,0,12453.0,male
2451,0,57.0,male
2452,0,4.0,female
2453,0,59.0,male
2454,0,1132.0,male
2455,0,41.0,female
2456,0,14.0,female
2457,0,32.0,unknown
2458,0,10346.0,male
2459,0,48.0,unknown
2460,0,186.0,female
2461,0,51.0,male
2462,0,95.0,male
2463,0,100.0,unknown
2464,0,40.0,female
2465,0,6.0,male
2466,0,7.0,male
2468,0,4.0,female
2470,0,3643.0,unknown
2471,0,2493.0,female
2472,0,4.0,unknown
2473,0,12.0,female
2474,0,14.0,male
2475,0,5.0,male
2476,0,2.0,male
2477,0,3.0,female
2478,0,18.0,male
2480,0,43.0,female
2481,0,21.0,male
2482,0,29.0,male
2483,0,89.0,male
2484,0,47.0,unknown
2485,0,201.0,male
2486,0,278.0,male
2487,0,3.0,male
2488,0,65.0,male
2489,0,90.0,male
2491,0,175.0,female
2492,0,13.0,female
2493,0,147.0,female
2494,0,564.0,male
2495,0,277.0,male
2496,0,22.0,male
2497,0,1.0,female
2498,0,3.0,male
2499,0,34.0,female
2500,0,2.0,male
2501,0,231.0,female
2502,0,4129.0,male
2503,0,29.0,female
2504,0,100.0,male
2505,0,4474.0,male
2506,0,12.0,female
2507,0,26.0,male
2508,0,15.0,unknown
2509,0,87.0,male
2510,0,25.0,male
2511,0,100.0,male
2512,0,29.0,male
2513,0,276.0,male
2514,0,7.0,female
2515,0,7.0,female
2516,0,64.0,male
2518,0,20.0,male
2519,0,918.0,unknown
2520,0,548.0,female
2521,0,1.0,male
2522,0,15.0,male
2523,0,1125.0,female
2524,0,659.0,male
2525,0,450.0,female
2526,0,5869.0,unknown
2527,0,536.0,female
2528,0,20.0,unknown
2529,0,11.0,female
2530,0,55.0,male
2531,0,1177.0,male
2532,0,46.0,male
2533,0,60.0,male
2534,0,1.0,male
2535,0,294.0,unknown
2536,0,11.0,male
2537,0,188.0,female
2538,0,44.0,unknown
2539,0,50.0,male
2540,0,4.0,unknown
2541,0,51.0,male
2542,0,1506.0,female
2543,0,4.0,male
2544,0,792.0,male
2545,0,22.0,female
2546,0,21.0,female
2547,0,3.0,male
2548,0,51.0,male
2549,0,101.0,male
2550,0,51.0,female
2551,0,368.0,male
2552,0,89.0,male
2553,0,5.0,female
2554,0,1.0,unknown
2555,0,134.0,male
2556,0,69.0,male
2557,0,92.0,male
2558,0,153.0,male
2559,0,74.0,female
2561,0,8800.0,male
2562,0,2.0,male
2563,0,22.0,male
2564,0,9.0,female
2565,0,32.0,male
2566,0,407.0,male
2567,0,98.0,male
2568,0,86.0,female
2569,0,6253.0,male
2570,0,223.0,male
2572,0,97.0,female
2573,0,134.0,male
2574,0,15.0,female
2575,0,29.0,male
2576,0,68.0,female
2577,0,21.0,female
2578,0,73.0,female
2579,0,351.0,male
2580,0,22.0,male
2581,0,15.0,female
2582,0,64.0,female
2583,0,513.0,male
2585,0,15.0,male
2586,0,114.0,unknown
2587,0,103.0,male
2588,0,44.0,male
2589,0,19.0,male
2590,0,28.0,male
2591,0,46.0,male
2592,0,3.0,female
2593,0,9.0,female
2594,0,144.0,unknown
2595,0,27.0,female
2596,0,3.0,female
2597,0,29.0,female
2598,0,303.0,male
2600,0,193.0,male
2601,0,99.0,female
2602,0,34.0,male
2603,0,995.0,male
2604,0,9.0,unknown
2605,0,80.0,female
2606,0,89.0,male
2607,0,206.0,male
2608,0,790.0,male
2609,0,230.0,male
2610,0,98.0,male
2612,0,1447.0,male
2613,0,2216.0,unknown
2614,0,25.0,male
2615,0,27.0,unknown
2616,0,60.0,male
2617,0,105.0,female
2618,0,27.0,unknown
2619,0,688.0,male
2620,0,18.0,male
2621,0,77.0,female
2622,0,154.0,male
2623,0,5.0,male
2624,0,29.0,female
2625,0,42.0,female
2626,0,405.0,female
2627,0,55.0,unknown
2628,0,4208.0,male
2629,0,85.0,male
2630,0,467.0,male
2631,0,304.0,unknown
2632,0,173.0,male
2633,0,67.0,male
2634,0,94.0,female
2635,0,5130.0,female
2636,0,7.0,unknown
2637,0,1126.0,male
2638,0,4179.0,male
2639,0,50.0,female
2640,0,1302.0,male
2641,0,271.0,female
2642,0,15.0,unknown
2643,0,22.0,male
2644,0,36.0,unknown
2645,0,9.0,male
2646,0,2.0,female
2647,0,83.0,unknown
2648,0,37.0,male
2649,0,1126.0,male
2650,0,2613.0,male
2651,0,118.0,male
2652,0,198.0,male
2653,0,54.0,female
2654,0,35.0,male
2655,0,10.0,male
2656,0,16.0,female
2657,0,23.0,female
2658,0,22.0,male
2659,0,11.0,female
2660,0,1.0,male
2661,0,59.0,male
2662,0,70.0,unknown
2663,0,14.0,female
2664,0,405.0,female
2666,0,1179.0,male
2667,0,15.0,female
2668,0,14731.0,unknown
2670,0,68.0,male
2671,0,6.0,male
2672,0,132.0,male
2673,0,247.0,female
2674,0,2489.0,male
2675,0,86.0,male
2676,0,101.0,female
2677,0,41.0,female
2678,0,246.0,female
2679,0,478.0,male
2680,0,5.0,male
